Treatment,Session,Period,Subject,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10, Profit , TotalProfit ,Guess1,FinalGuess, Average , TargetValue , Diff ,IsWinner,NumWinners,Players
3,2,5,2,10,9,1,0,0,0,0,0,0,0,7,10,3,0,0,0,0,0,0,0, 2.97 , 28.87 ,10,10, 11.05 , 7.37 , 2.63 ,0,1,20
3,2,5,3,10,9,1,0,0,0,0,0,0,0,11,7,2,0,0,0,0,0,0,0, 2.99 , 29.30 ,9,9, 11.05 , 7.37 , 1.63 ,0,1,20
3,2,5,4,10,9,1,0,0,0,0,0,0,0,2,1,10,1,1,1,1,1,1,1, 2.46 , 28.41 ,12,12, 11.05 , 7.37 , 4.63 ,0,1,20
3,2,5,5,10,9,1,0,0,0,0,0,0,0,10,5,4,1,0,0,0,0,0,0, 2.94 , 29.16 ,10,10, 11.05 , 7.37 , 2.63 ,0,1,20
3,2,5,6,10,9,1,0,0,0,0,0,0,0,6,12,2,0,0,0,0,0,0,0, 2.94 , 29.48 ,14,14, 11.05 , 7.37 , 6.63 ,0,1,20
3,2,5,7,10,9,1,0,0,0,0,0,0,0,10,7,2,0,0,0,0,0,0,1, 2.99 , 33.18 ,11,11, 11.05 , 7.37 , 3.63 ,0,1,20
3,2,5,8,10,9,1,0,0,0,0,0,0,0,5,5,1,3,0,1,0,0,3,2, 2.84 , 32.60 ,11,11, 11.05 , 7.37 , 3.63 ,0,1,20
3,2,5,9,10,9,1,0,0,0,0,0,0,0,8,10,1,1,0,0,0,0,0,0, 2.99 , 29.19 ,20,20, 11.05 , 7.37 , 12.63 ,0,1,20
3,2,5,10,10,9,1,0,0,0,0,0,0,0,5,10,3,2,0,0,0,0,0,0, 2.92 , 48.87 ,5,5, 11.05 , 7.37 , 2.37 ,0,1,20
3,2,5,11,10,9,1,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0, 2.99 , 49.13 ,8,8, 11.05 , 7.37 , 0.63 ,0,1,20
3,2,5,12,10,9,1,0,0,0,0,0,0,0,8,9,1,0,0,1,0,1,0,0, 2.99 , 29.42 ,11,11, 11.05 , 7.37 , 3.63 ,0,1,20
3,2,5,13,10,9,1,0,0,0,0,0,0,0,4,10,5,1,0,0,0,0,0,0, 2.87 , 29.17 ,11,11, 11.05 , 7.37 , 3.63 ,0,1,20
3,2,5,14,10,9,1,0,0,0,0,0,0,0,6,10,4,0,0,0,0,0,0,0, 2.94 , 48.75 ,9,9, 11.05 , 7.37 , 1.63 ,0,1,20
3,2,5,15,10,9,1,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0, 3.00 , 28.71 ,10,10, 11.05 , 7.37 , 2.63 ,0,1,20
3,2,5,16,10,9,1,0,0,0,0,0,0,0,2,1,3,6,3,1,0,1,1,2, 2.54 , 28.26 ,23,23, 11.05 , 7.37 , 15.63 ,0,1,20
3,2,5,17,10,9,1,0,0,0,0,0,0,0,8,8,2,2,0,0,0,0,0,0, 22.98 , 49.13 ,7,7, 11.05 , 7.37 , 0.37 ,1,1,20
3,2,5,18,10,9,1,0,0,0,0,0,0,0,7,9,2,0,0,1,0,0,0,1, 2.97 , 29.51 ,11,11, 11.05 , 7.37 , 3.63 ,0,1,20
3,2,5,19,10,9,1,0,0,0,0,0,0,0,7,8,5,0,0,0,0,0,0,0, 2.94 , 33.13 ,11,11, 11.05 , 7.37 , 3.63 ,0,1,20
3,2,5,20,10,9,1,0,0,0,0,0,0,0,10,7,3,0,0,0,0,0,0,0, 2.98 , 33.49 ,9,9, 11.05 , 7.37 , 1.63 ,0,1,20
3,3,1,1,3,1,4,5,5,0,1,0,1,0,1,2,2,5,5,2,2,1,0,0, 2.96 , 17.96 ,50,50, 33.75 , 22.50 , 27.50 ,0,2,20
3,3,1,2,3,1,4,5,5,0,1,0,1,0,0,0,0,7,13,0,0,0,0,0, 12.76 , 27.76 ,23,23, 33.75 , 22.50 , 0.50 ,1,2,20
3,3,1,3,3,1,4,5,5,0,1,0,1,0,0,0,2,4,7,7,0,0,0,0, 2.83 , 17.83 ,24,24, 33.75 , 22.50 , 1.50 ,0,2,20
3,3,1,4,3,1,4,5,5,0,1,0,1,0,11,4,3,1,1,0,0,0,0,0, 2.73 , 17.73 ,3,3, 33.75 , 22.50 , 19.50 ,0,2,20
3,3,1,5,3,1,4,5,5,0,1,0,1,0,0,0,3,4,5,6,2,0,0,0, 2.88 , 17.88 ,30,30, 33.75 , 22.50 , 7.50 ,0,2,20
3,3,1,6,3,1,4,5,5,0,1,0,1,0,0,0,0,6,7,4,3,0,0,0, 2.87 , 17.87 ,38,38, 33.75 , 22.50 , 15.50 ,0,2,20
3,3,1,7,3,1,4,5,5,0,1,0,1,0,2,2,2,2,2,2,2,2,2,2, 2.91 , 17.91 ,38,38, 33.75 , 22.50 , 15.50 ,0,2,20
3,3,1,8,3,1,4,5,5,0,1,0,1,0,0,0,0,5,5,5,5,0,0,0, 2.83 , 17.83 ,35,35, 33.75 , 22.50 , 12.50 ,0,2,20
3,3,1,9,3,1,4,5,5,0,1,0,1,0,0,2,3,10,4,1,0,0,0,0, 12.90 , 27.90 ,22,22, 33.75 , 22.50 , 0.50 ,1,2,20
3,3,1,10,3,1,4,5,5,0,1,0,1,0,0,0,5,5,0,5,5,0,0,0, 2.81 , 17.81 ,42,42, 33.75 , 22.50 , 19.50 ,0,2,20
3,3,1,11,3,1,4,5,5,0,1,0,1,0,0,2,0,8,0,5,5,0,0,0, 2.75 , 17.75 ,11,11, 33.75 , 22.50 , 11.50 ,0,2,20
3,3,1,12,3,1,4,5,5,0,1,0,1,0,0,0,0,0,0,5,0,10,0,5, 2.43 , 17.43 ,90,90, 33.75 , 22.50 , 67.50 ,0,2,20
3,3,1,13,3,1,4,5,5,0,1,0,1,0,0,0,2,6,2,5,2,3,0,0, 2.85 , 17.85 ,45,45, 33.75 , 22.50 , 22.50 ,0,2,20
3,3,1,14,3,1,4,5,5,0,1,0,1,0,0,2,3,1,4,5,3,2,0,0, 2.85 , 17.85 ,33,33, 33.75 , 22.50 , 10.50 ,0,2,20
3,3,1,15,3,1,4,5,5,0,1,0,1,0,4,2,1,2,0,0,3,4,0,4, 2.80 , 17.80 ,61,61, 33.75 , 22.50 , 38.50 ,0,2,20
3,3,1,16,3,1,4,5,5,0,1,0,1,0,0,0,4,3,8,4,1,0,0,0, 2.90 , 17.90 ,34,34, 33.75 , 22.50 , 11.50 ,0,2,20
3,3,1,17,3,1,4,5,5,0,1,0,1,0,0,0,1,4,7,5,3,0,0,0, 2.87 , 17.87 ,43,43, 33.75 , 22.50 , 20.50 ,0,2,20
3,3,1,18,3,1,4,5,5,0,1,0,1,0,5,5,5,1,0,0,0,0,0,4, 2.80 , 17.80 ,5,5, 33.75 , 22.50 , 17.50 ,0,2,20
3,3,1,19,3,1,4,5,5,0,1,0,1,0,0,0,0,0,5,2,13,0,0,0, 2.50 , 17.50 ,43,43, 33.75 , 22.50 , 20.50 ,0,2,20
3,3,1,20,3,1,4,5,5,0,1,0,1,0,5,0,0,0,10,0,0,0,0,5, 2.76 , 17.76 ,5,5, 33.75 , 22.50 , 17.50 ,0,2,20
3,3,2,1,2,11,1,3,1,0,2,0,0,0,0,0,0,1,5,5,5,2,1,1, 2.54 , 20.50 ,43,43, 24.58 , 16.39 , 26.61 ,0,3,20
3,3,2,2,2,11,1,3,1,0,2,0,0,0,0,8,8,4,0,0,0,0,0,0, 9.50 , 37.26 ,16,16, 24.58 , 16.39 , 0.39 ,1,3,20
3,3,2,3,2,11,1,3,1,0,2,0,0,0,0,4,4,8,4,0,0,0,0,0, 2.75 , 20.58 ,18,18, 24.58 , 16.39 , 1.61 ,0,3,20
3,3,2,4,2,11,1,3,1,0,2,0,0,0,4,7,5,3,1,0,0,0,0,0, 2.90 , 20.63 ,15,15, 24.58 , 16.39 , 1.39 ,0,3,20
3,3,2,5,2,11,1,3,1,0,2,0,0,0,3,3,4,6,3,1,0,0,0,0, 2.77 , 20.65 ,12,12, 24.58 , 16.39 , 4.39 ,0,3,20
3,3,2,6,2,11,1,3,1,0,2,0,0,0,3,5,4,5,3,0,0,0,0,0, 2.86 , 20.73 ,17,17, 24.58 , 16.39 , 0.61 ,0,3,20
3,3,2,7,2,11,1,3,1,0,2,0,0,0,0,2,2,5,5,2,2,2,0,0, 2.72 , 20.62 ,0,0, 24.58 , 16.39 , 16.39 ,0,3,20
3,3,2,8,2,11,1,3,1,0,2,0,0,0,0,0,10,5,5,0,0,0,0,0, 2.43 , 20.26 ,20,20, 24.58 , 16.39 , 3.61 ,0,3,20
3,3,2,9,2,11,1,3,1,0,2,0,0,0,5,7,5,3,0,0,0,0,0,0, 2.89 , 30.79 ,15,15, 24.58 , 16.39 , 1.39 ,0,3,20
3,3,2,10,2,11,1,3,1,0,2,0,0,0,0,2,3,8,3,3,1,0,0,0, 2.68 , 20.49 ,34,34, 24.58 , 16.39 , 17.61 ,0,3,20
3,3,2,11,2,11,1,3,1,0,2,0,0,0,2,5,5,8,0,0,0,0,0,0, 2.80 , 20.54 ,11,11, 24.58 , 16.39 , 5.39 ,0,3,20
3,3,2,12,2,11,1,3,1,0,2,0,0,0,0,2,1,3,0,3,5,2,4,0, 2.69 , 20.12 ,66.6,66.6, 24.58 , 16.39 , 50.21 ,0,3,20
3,3,2,13,2,11,1,3,1,0,2,0,0,0,0,0,3,4,5,5,1,2,0,0, 2.56 , 20.41 ,68,68, 24.58 , 16.39 , 51.61 ,0,3,20
3,3,2,14,2,11,1,3,1,0,2,0,0,0,0,2,3,3,2,4,0,5,1,0, 9.33 , 27.17 ,16,16, 24.58 , 16.39 , 0.39 ,1,3,20
3,3,2,15,2,11,1,3,1,0,2,0,0,0,2,1,2,3,3,0,1,5,1,2, 9.33 , 27.12 ,16,16, 24.58 , 16.39 , 0.39 ,1,3,20
3,3,2,16,2,11,1,3,1,0,2,0,0,0,2,6,7,1,2,2,0,0,0,0, 2.82 , 20.72 ,13,13, 24.58 , 16.39 , 3.39 ,0,3,20
3,3,2,17,2,11,1,3,1,0,2,0,0,0,0,1,3,6,7,1,2,0,0,0, 2.62 , 20.48 ,39,39, 24.58 , 16.39 , 22.61 ,0,3,20
3,3,2,18,2,11,1,3,1,0,2,0,0,0,1,2,4,4,3,2,1,0,0,3, 2.73 , 20.53 ,27,27, 24.58 , 16.39 , 10.61 ,0,3,20
3,3,2,19,2,11,1,3,1,0,2,0,0,0,0,0,1,8,5,5,0,0,1,0, 2.51 , 20.01 ,35,35, 24.58 , 16.39 , 18.61 ,0,3,20
3,3,2,20,2,11,1,3,1,0,2,0,0,0,5,3,2,0,0,5,0,1,0,4, 2.68 , 20.43 ,10,10, 24.58 , 16.39 , 6.39 ,0,3,20
3,3,3,1,5,9,4,1,0,0,0,1,0,0,0,4,5,4,4,3,0,0,0,0, 2.79 , 23.28 ,23,23, 19.80 , 13.20 , 9.80 ,0,2,20
3,3,3,2,5,9,4,1,0,0,0,1,0,0,8,8,4,0,0,0,0,0,0,0, 2.97 , 40.23 ,9,9, 19.80 , 13.20 , 4.20 ,0,2,20
3,3,3,3,5,9,4,1,0,0,0,1,0,0,3,10,5,2,0,0,0,0,0,0, 2.98 , 23.56 ,17,17, 19.80 , 13.20 , 3.80 ,0,2,20
3,3,3,4,5,9,4,1,0,0,0,1,0,0,5,14,0,0,0,0,1,0,0,0, 2.89 , 23.52 ,9,9, 19.80 , 13.20 , 4.20 ,0,2,20
3,3,3,5,5,9,4,1,0,0,0,1,0,0,4,13,2,1,0,0,0,0,0,0, 2.95 , 23.59 ,10,10, 19.80 , 13.20 , 3.20 ,0,2,20
3,3,3,6,5,9,4,1,0,0,0,1,0,0,6,12,1,1,0,0,0,0,0,0, 12.95 , 33.68 ,12,12, 19.80 , 13.20 , 1.20 ,1,2,20
3,3,3,7,5,9,4,1,0,0,0,1,0,0,0,7,7,2,2,2,0,0,0,0, 2.88 , 23.50 ,23,23, 19.80 , 13.20 , 9.80 ,0,2,20
3,3,3,8,5,9,4,1,0,0,0,1,0,0,7,10,3,0,0,0,0,0,0,0, 2.98 , 23.24 ,9,9, 19.80 , 13.20 , 4.20 ,0,2,20
3,3,3,9,5,9,4,1,0,0,0,1,0,0,7,10,3,0,0,0,0,0,0,0, 12.98 , 43.77 ,12,12, 19.80 , 13.20 , 1.20 ,1,2,20
3,3,3,10,5,9,4,1,0,0,0,1,0,0,1,6,6,5,2,0,0,0,0,0, 2.88 , 23.36 ,23,23, 19.80 , 13.20 , 9.80 ,0,2,20
3,3,3,11,5,9,4,1,0,0,0,1,0,0,3,15,2,0,0,0,0,0,0,0, 2.89 , 23.43 ,11,11, 19.80 , 13.20 , 2.20 ,0,2,20
3,3,3,12,5,9,4,1,0,0,0,1,0,0,1,3,2,1,4,3,2,0,4,0, 2.75 , 22.87 ,40,40, 19.80 , 13.20 , 26.80 ,0,2,20
3,3,3,13,5,9,4,1,0,0,0,1,0,0,0,2,5,0,0,3,2,6,2,0, 2.71 , 23.12 ,74,74, 19.80 , 13.20 , 60.80 ,0,2,20
3,3,3,14,5,9,4,1,0,0,0,1,0,0,7,10,1,0,2,0,0,0,0,0, 2.95 , 30.12 ,11,11, 19.80 , 13.20 , 2.20 ,0,2,20
3,3,3,15,5,9,4,1,0,0,0,1,0,0,4,2,3,3,2,2,1,2,0,1, 2.84 , 29.96 ,19,19, 19.80 , 13.20 , 5.80 ,0,2,20
3,3,3,16,5,9,4,1,0,0,0,1,0,0,9,7,2,2,0,0,0,0,0,0, 2.94 , 23.65 ,9,9, 19.80 , 13.20 , 4.20 ,0,2,20
3,3,3,17,5,9,4,1,0,0,0,1,0,0,2,2,4,5,4,3,0,0,0,0, 2.75 , 23.23 ,20,20, 19.80 , 13.20 , 6.80 ,0,2,20
3,3,3,18,5,9,4,1,0,0,0,1,0,0,0,8,8,2,1,1,0,0,0,0, 2.89 , 23.41 ,17,17, 19.80 , 13.20 , 3.80 ,0,2,20
3,3,3,19,5,9,4,1,0,0,0,1,0,0,1,13,0,4,1,0,0,1,0,0, 2.86 , 22.87 ,28,28, 19.80 , 13.20 , 14.80 ,0,2,20
3,3,3,20,5,9,4,1,0,0,0,1,0,0,3,4,0,4,3,3,0,3,0,0, 2.81 , 23.24 ,20,20, 19.80 , 13.20 , 6.80 ,0,2,20
3,3,4,1,7,11,2,0,0,0,0,0,0,0,2,8,4,2,2,1,0,0,0,1, 2.88 , 26.16 ,19,19, 12.66 , 8.44 , 10.56 ,0,2,20
3,3,4,2,7,11,2,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0, 12.94 , 53.17 ,9,9, 12.66 , 8.44 , 0.56 ,1,2,20
3,3,4,3,7,11,2,0,0,0,0,0,0,0,5,10,3,2,0,0,0,0,0,0, 2.98 , 26.53 ,13,13, 12.66 , 8.44 , 4.56 ,0,2,20
3,3,4,4,7,11,2,0,0,0,0,0,0,0,3,12,3,1,0,0,0,1,0,0, 2.95 , 26.47 ,11,11, 12.66 , 8.44 , 2.56 ,0,2,20
3,3,4,5,7,11,2,0,0,0,0,0,0,0,3,12,3,1,0,0,1,0,0,0, 2.95 , 26.54 ,12,12, 12.66 , 8.44 , 3.56 ,0,2,20
3,3,4,6,7,11,2,0,0,0,0,0,0,0,7,11,2,0,0,0,0,0,0,0, 3.00 , 36.68 ,12,12, 12.66 , 8.44 , 3.56 ,0,2,20
3,3,4,7,7,11,2,0,0,0,0,0,0,0,4,6,6,2,2,0,0,0,0,0, 2.86 , 26.36 ,13,13, 12.66 , 8.44 , 4.56 ,0,2,20
3,3,4,8,7,11,2,0,0,0,0,0,0,0,7,10,3,0,0,0,0,0,0,0, 3.00 , 26.23 ,10,10, 12.66 , 8.44 , 1.56 ,0,2,20
3,3,4,9,7,11,2,0,0,0,0,0,0,0,8,10,2,0,0,0,0,0,0,0, 3.00 , 46.76 ,12,12, 12.66 , 8.44 , 3.56 ,0,2,20
3,3,4,10,7,11,2,0,0,0,0,0,0,0,4,8,5,3,0,0,0,0,0,0, 2.91 , 26.27 ,12,12, 12.66 , 8.44 , 3.56 ,0,2,20
3,3,4,11,7,11,2,0,0,0,0,0,0,0,3,15,1,1,0,0,0,0,0,0, 2.92 , 26.34 ,11,11, 12.66 , 8.44 , 2.56 ,0,2,20
3,3,4,12,7,11,2,0,0,0,0,0,0,0,5,3,2,3,2,3,2,0,0,0, 2.77 , 25.63 ,22.2,22.2, 12.66 , 8.44 , 13.76 ,0,2,20
3,3,4,13,7,11,2,0,0,0,0,0,0,0,1,6,2,4,2,3,0,2,0,0, 2.77 , 25.88 ,24,24, 12.66 , 8.44 , 15.56 ,0,2,20
3,3,4,14,7,11,2,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0, 12.97 , 43.09 ,9,9, 12.66 , 8.44 , 0.56 ,1,2,20
3,3,4,15,7,11,2,0,0,0,0,0,0,0,5,10,5,0,0,0,0,0,0,0, 2.97 , 32.92 ,7,7, 12.66 , 8.44 , 1.44 ,0,2,20
3,3,4,16,7,11,2,0,0,0,0,0,0,0,6,8,3,2,1,0,0,0,0,0, 2.96 , 26.61 ,10,10, 12.66 , 8.44 , 1.56 ,0,2,20
3,3,4,17,7,11,2,0,0,0,0,0,0,0,11,6,2,0,0,0,1,0,0,0, 2.90 , 26.13 ,3,3, 12.66 , 8.44 , 5.44 ,0,2,20
3,3,4,18,7,11,2,0,0,0,0,0,0,0,5,9,4,1,1,0,0,0,0,0, 2.97 , 26.38 ,10,10, 12.66 , 8.44 , 1.56 ,0,2,20
3,3,4,19,7,11,2,0,0,0,0,0,0,0,3,12,3,1,1,0,0,0,0,0, 2.95 , 25.82 ,19,19, 12.66 , 8.44 , 10.56 ,0,2,20
3,3,4,20,7,11,2,0,0,0,0,0,0,0,4,5,1,0,3,7,0,0,0,0, 2.74 , 25.98 ,15,15, 12.66 , 8.44 , 6.56 ,0,2,20
3,3,5,1,17,2,1,0,0,0,0,0,0,0,5,12,2,1,0,0,0,0,0,0, 2.39 , 28.55 ,7,7, 7.70 , 5.13 , 1.87 ,0,4,20
3,3,5,2,17,2,1,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0, 2.97 , 56.13 ,7,7, 7.70 , 5.13 , 1.87 ,0,4,20
3,3,5,3,17,2,1,0,0,0,0,0,0,0,10,6,4,0,0,0,0,0,0,0, 2.82 , 29.35 ,7,7, 7.70 , 5.13 , 1.87 ,0,4,20
3,3,5,4,17,2,1,0,0,0,0,0,0,0,12,7,1,0,0,0,0,0,0,0, 2.88 , 29.35 ,6,6, 7.70 , 5.13 , 0.87 ,0,4,20
3,3,5,5,17,2,1,0,0,0,0,0,0,0,12,5,3,0,0,0,0,0,0,0, 7.90 , 34.45 ,5,5, 7.70 , 5.13 , 0.13 ,1,4,20
3,3,5,6,17,2,1,0,0,0,0,0,0,0,12,7,1,0,0,0,0,0,0,0, 2.88 , 39.55 ,7,7, 7.70 , 5.13 , 1.87 ,0,4,20
3,3,5,7,17,2,1,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0, 2.82 , 29.17 ,6,6, 7.70 , 5.13 , 0.87 ,0,4,20
3,3,5,8,17,2,1,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0, 3.00 , 29.23 ,3,3, 7.70 , 5.13 , 2.13 ,0,4,20
3,3,5,9,17,2,1,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0, 7.90 , 54.66 ,5,5, 7.70 , 5.13 , 0.13 ,1,4,20
3,3,5,10,17,2,1,0,0,0,0,0,0,0,8,10,2,0,0,0,0,0,0,0, 2.64 , 28.91 ,10,10, 7.70 , 5.13 , 4.87 ,0,4,20
3,3,5,11,17,2,1,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0, 2.72 , 29.06 ,4,4, 7.70 , 5.13 , 1.13 ,0,4,20
3,3,5,12,17,2,1,0,0,0,0,0,0,0,8,2,5,5,0,0,0,0,0,0, 2.70 , 28.33 ,24,24, 7.70 , 5.13 , 18.87 ,0,4,20
3,3,5,13,17,2,1,0,0,0,0,0,0,0,5,7,4,3,1,0,0,0,0,0, 2.53 , 28.41 ,12,12, 7.70 , 5.13 , 6.87 ,0,4,20
3,3,5,14,17,2,1,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0, 2.97 , 46.05 ,6,6, 7.70 , 5.13 , 0.87 ,0,4,20
3,3,5,15,17,2,1,0,0,0,0,0,0,0,9,7,3,1,0,0,0,0,0,0, 2.77 , 35.69 ,4,4, 7.70 , 5.13 , 1.13 ,0,4,20
3,3,5,16,17,2,1,0,0,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0, 7.79 , 34.40 ,5,5, 7.70 , 5.13 , 0.13 ,1,4,20
3,3,5,17,17,2,1,0,0,0,0,0,0,0,8,11,0,1,0,0,0,0,0,0, 2.59 , 28.72 ,10,10, 7.70 , 5.13 , 4.87 ,0,4,20
3,3,5,18,17,2,1,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0, 8.00 , 34.37 ,5,5, 7.70 , 5.13 , 0.13 ,1,4,20
3,3,5,19,17,2,1,0,0,0,0,0,0,0,9,8,2,1,0,0,0,0,0,0, 2.75 , 28.56 ,12,12, 7.70 , 5.13 , 6.87 ,0,4,20
3,3,5,20,17,2,1,0,0,0,0,0,0,0,5,5,5,0,0,5,0,0,0,0, 2.52 , 28.50 ,9,9, 7.70 , 5.13 , 3.87 ,0,4,20
